name1,name2,is_match,cosine_sim,sbert_sim,jaro_sim,levenshtein,first_letter_match,len_diff,soundex_match,metaphone_match,token_set_ratio,lcs,jaccard,ngram_overlap,predicted_match
syed fakruddin ali ahmed,fakruddin ali ahamed,1,0.781392647,0.83078384,0.755994152,6,0,4,0,0,0.86,16,0.4,0.6,1
vinod annamalai,v annamalai,1,0.796779598,0.77146184,0.892727273,4,1,4,0,0,0.9,10,0.333333333,0.571428571,1
menon vijay kumar,m vijay,1,0.518839018,0.66427773,0.823529412,10,1,10,0,0,0.83,6,0.25,0.25,1
praveen dhas,d praveen,1,0.762070134,0.6620568,0.787037037,7,0,3,0,0,0.88,7,0.333333333,0.416666667,1
mena kumar namasivayam,k namasivayam,1,0.826539328,0.7713665,0.70979021,9,0,9,0,0,0.92,12,0.25,0.476190476,1
sudha mahadevan,p s mahadevan,1,0.815760956,0.8121313,0.738616939,5,0,2,0,0,0.82,10,0.25,0.5,1
sreya prakash,s prakash,1,0.638982631,0.75092316,0.807692308,4,1,4,0,0,0.88,8,0.333333333,0.5,1
arthi thangavel,a thangavel,1,0.838220055,0.5922122,0.892727273,4,1,4,0,0,0.9,10,0.333333333,0.571428571,1
padmasini,k padmashini,1,0.676717611,0.82486343,0.916666667,3,0,3,0,0,0.86,6,0,0.416666667,1
sudha koka,k sudha,1,0.574111846,0.7714297,0.652380952,7,0,3,0,0,0.83,5,0.333333333,0.3,1
ramkumar singh,ramkumar s,1,0.823403447,0.7591342,0.942857143,4,1,4,1,0,0.89,10,0.333333333,0.666666667,1
senthilkumar mangikam,senthilkumar m k,1,0.729442315,0.7886638,0.930357143,6,1,5,1,0,0.86,14,0.25,0.571428571,1
lakshmi shree,shre lakshme,1,0.609141542,0.28368455,0.734188034,10,0,1,0,0,0.88,6,0,0.4,1
jijo francis,j francis,1,0.775690847,0.7013695,0.925,3,1,3,0,0,0.88,8,0.333333333,0.545454545,1
padma swaminathan,m p swaminathan,1,0.762370529,0.7964461,0.776097106,5,0,2,0,0,0.85,12,0.25,0.555555556,1
mannoj kumar,p manoj kumar,1,0.615329935,0.759166,0.83003108,3,0,1,0,0,0.88,9,0.25,0.615384615,1
syed ibrahim ahmed,a syed ibrahim,1,0.893680196,0.89338857,0.759259259,8,0,4,0,0,0.92,12,0.5,0.555555556,1
selvam chockalingam,chockalingam s,1,0.839302381,0.7655951,0.717081164,9,0,5,0,0,0.92,12,0.333333333,0.611111111,1
muthu kamal,m kamal,1,0.625077487,0.7789401,0.890909091,4,1,4,0,0,0.83,6,0.333333333,0.4,1
anbu elavarasi,elavarasi a,1,0.800312098,0.8237141,0.807359307,7,0,3,0,0,0.9,9,0.333333333,0.5,1
selvi subramani,s subramani,1,0.715865698,0.6888486,0.783636364,4,1,4,0,0,0.9,10,0.333333333,0.571428571,1
nirmalla,v nirmala,1,0.726560596,0.74333143,0.884259259,3,0,1,0,0,0.82,6,0,0.444444444,1
rahman khan,s rahuman khan,1,0.573077256,0.68152,0.837662338,3,0,3,0,0,0.88,8,0.25,0.5,1
thaiyal nayaki,s thaiyal nayagi,1,0.701180934,0.8209008,0.811126374,3,0,2,0,0,0.87,12,0.25,0.625,1
velmurugan ponnan,p velmurugan,1,0.805839607,0.779246,0.807189542,9,0,5,0,0,0.91,10,0.333333333,0.470588235,1
rangasamy,rengasamy,1,0.703256307,0.30603147,0.858333333,1,1,0,1,1,0.89,7,0,0.555555556,1
sri priyanka,s priyanka,1,0.843409671,0.79679316,0.89,2,1,2,0,0,0.91,9,0.333333333,0.636363636,1
vijhay anandh,p vijay anand,1,0.419736184,0.73238814,0.806526807,4,0,0,0,0,0.85,8,0,0.466666667,1
tamil selvan gopal,g tamil selvan,1,0.827025745,0.7995146,0.72975173,8,0,4,0,0,0.92,12,0.5,0.555555556,1
gobinath raman,gobinath r,1,0.887995269,0.6977938,0.942857143,4,1,4,1,0,0.89,10,0.333333333,0.666666667,1
raam mohan,s ram mohan,1,0.573031901,0.8092492,0.831986532,3,0,1,0,0,0.86,8,0.25,0.545454545,1
raja paulraj,r paulraj,1,0.898974024,0.78114885,0.825,3,1,3,0,0,0.88,8,0.333333333,0.6,1
sonu priyadarshini,s priyadarshini,1,0.834002929,0.7347385,0.95,3,1,3,0,0,0.93,14,0.333333333,0.705882353,1
shivaranjani,sivaranjani l,1,0.762670857,0.7421073,0.928846154,3,1,1,1,0,0.88,10,0,0.615384615,1
pon saranya,saranya p,1,0.740023673,0.8695394,0.747053872,6,0,2,0,0,0.9,7,0.333333333,0.454545455,1
murugaraja,murugaraj s,1,0.854770883,0.89362633,0.943636364,2,1,1,1,0,0.86,9,0,0.7,1
pon abinaya,p abinaya,1,0.779721455,0.7835238,0.878787879,2,1,2,0,0,0.9,8,0.333333333,0.6,1
anu priyanga,a priyanga,1,0.861521147,0.77795213,0.95,2,1,2,0,0,0.91,9,0.333333333,0.636363636,1
vaanmathi,e vanmathi,1,0.622205873,0.61121786,0.85462963,3,0,1,0,0,0.84,7,0,0.5,1
thanasekaran pitchiah,p thanasekaran,1,0.617958165,0.70788497,0.80952381,11,0,7,0,0,0.92,12,0.333333333,0.476190476,1
anandh raja,r anandh,1,0.810491963,0.79701024,0.765151515,7,0,3,0,0,0.86,6,0.333333333,0.363636364,1
kamaraj ilayaraja,k ilayaraja,1,0.832175436,0.8156473,0.785026738,6,1,6,0,0,0.9,10,0.333333333,0.571428571,1
vidya natarajan,v natarajan,1,0.734897194,0.7658843,0.810909091,4,1,4,0,0,0.9,10,0.333333333,0.571428571,1
manojkumari,k manojkumar,1,0.899029548,0.87091476,0.814141414,3,0,1,0,0,0.87,10,0,0.727272727,1
jayaraj pandian,jeyaraj pandian v,1,0.718868294,0.6700282,0.798487395,3,1,2,1,0,0.88,13,0.25,0.647058824,1
rajeswar,k rajeswari,1,0.841115434,0.73603326,0.909090909,3,0,3,0,0,0.84,8,0,0.666666667,1
kesavan alagu,kesavan a,1,0.718414914,0.7746825,0.938461538,4,1,4,1,0,0.88,9,0.333333333,0.636363636,1
mullai venthan,m mullai vendhan,1,0.711658889,0.75240946,0.876167582,3,1,2,0,0,0.87,10,0.25,0.529411765,1
jegadeesan,p jagadeesan,1,0.615251708,0.7911961,0.772222222,3,0,2,0,0,0.82,8,0,0.5,1
mohan palani,m palani,1,0.774665748,0.724039,0.825,4,1,4,0,0,0.86,7,0.333333333,0.454545455,1
devika krishnamoorthy,d k krishnamoorthy,1,0.815672665,0.72749364,0.855602241,4,1,3,0,0,0.88,15,0.25,0.590909091,1
selvakumar ganesan,g selvakumar,1,0.754117772,0.7443434,0.796296296,10,0,6,0,0,0.91,10,0.333333333,0.444444444,1
parthasaarathi,k r parthasarathi,1,0.720388875,0.70445895,0.795195001,5,0,3,0,0,0.84,8,0,0.588235294,1
suresh ganesamoorthy,s r ganeshamoorthy,1,0.692791455,0.5606142,0.867745098,5,1,2,0,0,0.84,8,0,0.47826087,1
umadevi nanthi,n umadevi,1,0.800627192,0.78217196,0.653439153,9,0,5,0,0,0.88,7,0.333333333,0.357142857,1
yoganandh manickam,yoganandh m,1,0.716184005,0.7956922,0.922222222,7,1,7,1,0,0.9,11,0.333333333,0.5625,1
vignesh raju,p vignesh raj,1,0.831558,0.71025664,0.920940171,3,0,1,0,0,0.88,11,0.25,0.75,1
manohar reddy,r manohar,1,0.752128359,0.679559,0.772079772,8,0,4,0,0,0.88,7,0.333333333,0.384615385,1
vijay sadasivam,v sadasivam,1,0.839512151,0.6647767,0.810909091,4,1,4,0,0,0.9,10,0.333333333,0.571428571,1
udhayakumari,r udhayakumar,1,0.89068363,0.9035214,0.920940171,3,0,1,0,0,0.88,11,0,0.75,1
sharumathi,s sarumathi,1,0.760006218,0.50428677,0.915454545,2,1,1,0,0,0.86,8,0,0.545454545,1
babu muthusamy,b muthusaamy,1,0.604038441,0.6370411,0.828896104,4,1,2,0,0,0.85,8,0,0.466666667,1
athiaman,a athigaman,1,0.404358735,0.49324262,0.805681818,3,1,3,0,0,0.84,4,0,0.363636364,1
ashok jagannathan,a s jagannathan,1,0.815625945,0.71085143,0.905630252,4,1,2,1,0,0.88,12,0.25,0.555555556,1
sethuraman kanniah,k sethuraman,1,0.72074157,0.843824,0.796296296,10,0,6,0,0,0.91,10,0.333333333,0.444444444,1
deepab prakash narayanan,n deepab prakash,1,0.809566726,0.8493134,0.698611111,12,0,8,0,0,0.93,14,0.5,0.5,1
gunasekaran palani,p gunasekaran,1,0.809722641,0.84983027,0.819088319,9,0,5,0,0,0.92,11,0.333333333,0.5,1
rakhi veeraraghavan,r veeraragavan,1,0.629957775,0.5337887,0.813909774,5,1,5,0,0,0.85,9,0,0.45,1
john edmund benny,john e benny,1,0.733934254,0.8121902,0.907843137,5,1,5,0,0,0.91,6,0.5,0.470588235,1
amutha rajeswari pandi,p amutha rajeswari,1,0.872760851,0.8368323,0.748861161,8,0,4,0,0,0.94,16,0.5,0.636363636,1
bharath ram,r bharath,1,0.849741654,0.7193528,0.705387205,6,0,2,0,0,0.9,7,0.333333333,0.454545455,1
ram prabhu,r prabhu,1,0.861104958,0.7554639,0.865,2,1,2,0,0,0.89,7,0.333333333,0.555555556,1
tripthi sugumar,t sugumar,1,0.658173727,0.7198852,0.88,6,1,6,0,0,0.88,8,0.333333333,0.428571429,0
avinaash,m avinash,1,0.557188182,0.6171558,0.884259259,3,0,1,0,0,0.82,5,0,0.444444444,1
kanmani mani,m kanmani,1,0.917454616,0.8027473,0.685185185,6,0,3,0,0,0.88,7,0.333333333,0.5,1
saroja muthu,m saroja,1,0.751146479,0.77876323,0.676587302,8,0,4,0,0,0.86,6,0.333333333,0.333333333,1
shridharan perumal,p shridharan,1,0.67304198,0.8144774,0.796296296,10,0,6,0,0,0.91,10,0.333333333,0.444444444,1
nirmal kumar balan,b nirmal,1,0.707919004,0.637728,0.611772487,14,0,10,0,0,0.86,6,0.25,0.222222222,1
sri harshitha,harshitha s,1,0.853411888,0.8642269,0.726107226,6,0,2,0,0,0.92,9,0.333333333,0.538461538,1
ilavendiran,ilavendran s,1,0.735628016,0.6867385,0.948484848,3,1,1,1,0,0.87,7,0,0.461538462,1
kamal bharathi,k bharathi,1,0.746888898,0.78829956,0.824285714,4,1,4,0,0,0.89,9,0.333333333,0.538461538,1
prem kumar kuduva gurumoorthy,k p gurumoorthy,1,0.665953914,0.7109078,0.537164751,15,0,14,0,0,0.85,12,0.166666667,0.344827586,1
shunmugapriya,k shanmugapriya,1,0.721013771,0.6838365,0.796581197,3,0,2,0,0,0.86,10,0,0.5,1
parthiban muthu,m parthiban,1,0.805796311,0.7673855,0.806060606,8,0,4,0,0,0.9,9,0.333333333,0.466666667,1
santhiyaa,n santhiya,1,0.7144057,0.86502725,0.85462963,3,0,1,0,0,0.84,8,0,0.666666667,1
sai nandini,nandhini s,1,0.392517671,0.46268103,0.635930736,7,0,1,0,0,0.86,4,0,0.214285714,1
raja mahalingam,r mahalingam,1,0.891088861,0.7849982,0.84,3,1,3,0,0,0.91,11,0.333333333,0.642857143,1
kasi rajan selvaraj,s kasi rajan,1,0.697080461,0.8475831,0.738304094,11,0,7,0,0,0.91,10,0.5,0.444444444,1
shanthosh,c santhosh,1,0.779335859,0.1607351,0.896296296,3,0,1,0,0,0.84,7,0,0.5,1
kaliammal alias meera dhandapani,d kaliammal meera,1,0.749378167,0.6958958,0.667892157,19,0,15,0,0,0.94,10,0.4,0.387096774,1
vivek mohan,v mohan,1,0.573644624,0.78194857,0.890909091,4,1,4,0,0,0.83,6,0.333333333,0.4,1
vijaya prabha,s vijay prabhu,1,0.644963676,0.86861885,0.756077256,4,0,1,0,0,0.81,6,0,0.4375,1
surya natarajan,s natarajan,1,0.763144775,0.7602154,0.838181818,4,1,4,0,0,0.9,10,0.333333333,0.571428571,1
althab begum,b althab,1,0.710299088,0.81404805,0.763888889,8,0,4,0,0,0.86,6,0.333333333,0.333333333,1
nalini victor,v nalini,1,0.596866084,0.6552596,0.661630037,9,0,5,0,0,0.86,6,0.333333333,0.307692308,1
balasubramanian kabli,k balasubramanian,1,0.766810392,0.8777909,0.865546218,8,0,4,0,0,0.94,15,0.333333333,0.619047619,1
sakthi kanimozhi,s v kanimozhi,1,0.814578573,0.7649019,0.751005245,5,1,3,0,0,0.82,10,0.25,0.470588235,1
mohan palaniappan,m palaniappan,1,0.891652641,0.77099526,0.814027149,4,1,4,0,0,0.92,12,0.333333333,0.625,1
meenu priyadarshini,p meena priyadarshini,1,0.853819815,0.79350746,0.823725982,3,0,2,0,0,0.9,14,0.25,0.636363636,1
narmadha devi,t g narmada devi,1,0.751312377,0.8003536,0.77991453,5,0,3,0,0,0.83,6,0.2,0.470588235,1
vinod gunasekaran,v gunasekaran,1,0.80182687,0.80889344,0.790950226,4,1,4,0,0,0.92,12,0.333333333,0.625,1
ramu palaniappan,r palaniappan,1,0.86161041,0.75250804,0.828365385,3,1,3,0,0,0.92,12,0.333333333,0.666666667,1
bhargav,k bhargavi,1,0.753360628,0.78549135,0.9,3,0,3,0,0,0.82,7,0,0.625,1
vishnu prasanna omnu rajan,o p r vishnu prasanna,1,0.708562036,0.8014867,0.701668702,17,0,5,0,0,0.83,15,0.285714286,0.448275862,1
sinegaa mathivanan,k s mathivanan,1,0.609715794,0.68032473,0.702380952,7,0,4,0,0,0.83,11,0.25,0.473684211,1
mahesh pandian,m mahesh pandiyan,1,0.643121813,0.69835764,0.882773109,3,1,3,0,0,0.9,12,0.25,0.588235294,1
theivendran velusamy,v theivendran,1,0.740843912,0.5588409,0.674358974,11,0,7,0,0,0.92,11,0.333333333,0.45,1
jegen kandasamy,j kandasamy,1,0.671654118,0.83369255,0.865454545,4,1,4,0,0,0.9,10,0.333333333,0.571428571,1
annadurai perumal,p annadurai,1,0.737054052,0.8255763,0.782531194,10,0,6,0,0,0.9,9,0.333333333,0.411764706,1
prabhu gandhimani,t p gandhimani,1,0.777349582,0.78115237,0.715452848,6,0,3,0,0,0.83,11,0.25,0.5,1
chitra ambat,a b chitra,1,0.629306643,0.63628644,0.697222222,10,0,2,0,0,0.82,6,0.25,0.285714286,1
alagappan ramya,a r alagappan,1,0.83705146,0.63725495,0.764755245,10,1,2,0,0,0.82,9,0.25,0.411764706,1
shyam balasubramanian,balasubramanian s,1,0.862432676,0.7859495,0.755193744,8,0,4,0,0,0.94,15,0.333333333,0.619047619,1
deepan raja manickam,d raja manickam,1,0.828993728,0.82228374,0.805,5,1,5,0,0,0.93,14,0.5,0.631578947,1
ganesh kothandaraman,g kothandaraman,1,0.824425955,0.79948086,0.805,5,1,5,0,0,0.93,14,0.333333333,0.631578947,1
preethii,k preethi,1,0.655179656,0.7248263,0.884259259,3,0,1,0,0,0.82,7,0,0.625,1
muthualagupandian,muthualagu pandian m,1,0.852952228,0.58854586,0.97,3,1,3,1,0,0.92,10,0,0.65,1
kumaresan srisuku,s kumaresan,1,0.609192552,0.76480746,0.665775401,10,0,6,0,0,0.9,9,0.333333333,0.411764706,1
nisha saral,s nisha,1,0.67189156,0.76568913,0.735930736,8,0,4,0,0,0.83,5,0.333333333,0.272727273,1
shanjitha,sanjitha j,1,0.755810796,0.6502304,0.906666667,3,1,1,1,0,0.84,7,0,0.5,1
murugadoss emarajan,murugadoss e,1,0.80161017,0.8523428,0.926315789,7,1,7,1,0,0.91,12,0.333333333,0.588235294,1
kanagavelrajan natarajan,n kanagavelrajan,1,0.877586073,0.81740534,0.698611111,12,0,8,0,0,0.93,14,0.333333333,0.571428571,1
uma sankar,uma shankar d,1,0.771087495,0.5953214,0.953846154,3,1,3,1,0,0.87,5,0.25,0.461538462,1
rajaan geetha,g rajaan,1,0.709361925,0.7680018,0.661630037,9,0,5,0,0,0.86,6,0.333333333,0.307692308,1
vijoo anto prabhu manoharan,m vijoo anto prabhu,1,0.855879029,0.8814418,0.723196881,12,0,8,0,0,0.94,17,0.6,0.555555556,1
neerathalingam ponniah thaimalai,p t neerathalingam,1,0.626730642,0.7074973,0.668368736,22,0,14,0,0,0.88,14,0.2,0.363636364,1
kalaiselvi kagambu,kalaiselvi k,1,0.735128995,0.8617485,0.933333333,6,1,6,1,0,0.91,12,0.333333333,0.625,1
murali palani,p murali,1,0.724597717,0.7945372,0.661630037,9,0,5,0,0,0.86,6,0.333333333,0.307692308,1
siva govindan,s govindan,1,0.830973951,0.74584323,0.810769231,3,1,3,0,0,0.89,9,0.333333333,0.583333333,1
rajesh jasti,j rajesh,1,0.579705043,0.878288,0.722222222,8,0,4,0,0,0.86,6,0.333333333,0.333333333,1
dhanarathinam sargunar,s dhanarathinam,1,0.723559,0.7667599,0.819191919,11,0,7,0,0,0.93,13,0.333333333,0.523809524,1
pradeepa lakshmi,vidhya lakshmi pradeep,1,0.714489729,0.81207347,0.598484848,14,0,6,0,0,0.84,9,0.25,0.545454545,1
prabhakar guda,t g prabhakar,1,0.663067383,0.753367,0.661172161,9,0,1,0,0,0.82,9,0.25,0.4375,1
pandi arumugam,p arumugam,1,0.825422641,0.72220194,0.794285714,4,1,4,0,0,0.89,9,0.333333333,0.538461538,1
pooja jeyakumar,p jeyakumar,1,0.725896271,0.8075168,0.810909091,4,1,4,0,0,0.9,10,0.333333333,0.571428571,1
satya subramaniam,s subramaniam,1,0.81759034,0.65388083,0.814027149,4,1,4,0,0,0.92,12,0.333333333,0.625,1
ramachandran velu,v ramachandran,1,0.760179102,0.7903366,0.854341737,7,0,3,0,0,0.92,12,0.333333333,0.588235294,1
thirumalai kolundau subbiah,s thirumalai kolundu,1,0.717347571,0.83938146,0.726673164,11,0,7,0,0,0.85,17,0.2,0.535714286,1
rao lakshmi,r lakshmi,1,0.798021791,0.8316432,0.912121212,2,1,2,1,1,0.9,8,0.333333333,0.6,1
sathish devarajan,s devarajan,1,0.757488183,0.7653494,0.785026738,6,1,6,0,0,0.9,10,0.333333333,0.5,1
yasmin barveen kattiyam ameer john,k a yasmin barveen,1,0.662706471,0.6907691,0.676470588,24,0,16,0,0,0.88,14,0.285714286,0.333333333,1
paramasivan,m paramasivam,1,0.783530275,0.8235843,0.826107226,3,0,2,0,0,0.83,10,0,0.666666667,1
pothiraj,s pothiraju,1,0.835878363,0.82680297,0.909090909,3,0,3,0,0,0.84,8,0,0.666666667,1
sri krishna sai,sai krishna s,1,0.85553631,0.8925765,0.866923077,3,1,2,0,0,0.93,11,0.5,0.714285714,1
ananthanarayanan,anantanarayanan k,1,0.818326932,0.6591635,0.963970588,3,1,1,1,0,0.91,10,0,0.533333333,1
raja ganesan,ganesan r,1,0.843730298,0.77194655,0.726851852,7,0,3,0,0,0.88,7,0.333333333,0.416666667,1
vani ramachandran,ramachandran a v,1,0.834148583,0.8328863,0.730863499,9,0,1,0,0,0.86,12,0.25,0.526315789,1
asha hariharan,hariharan a,1,0.88675883,0.74983376,0.807359307,7,0,3,0,0,0.9,9,0.333333333,0.461538462,1
jose andrew valen rai,jose andrew valen roy,1,0.841884462,0.7754454,0.961904762,2,1,0,1,1,0.9,19,0.6,0.80952381,1
muthupandi kayambu,k muthupandi,1,0.709948397,0.79396105,0.796296296,10,0,6,0,0,0.91,10,0.333333333,0.444444444,1
saravanan jothi,j saravanan,1,0.696126686,0.77435815,0.806060606,8,0,4,0,0,0.9,9,0.333333333,0.466666667,1
padmanabhan ragu,r padmanabhan,1,0.821506122,0.7996136,0.844551282,7,0,3,0,0,0.92,11,0.333333333,0.5625,1
veera lakshmanan,m v lakshmanan,1,0.774186767,0.7337111,0.73015873,5,0,2,0,0,0.83,11,0.25,0.529411765,1
kumaran pari,p kumaran,1,0.71185454,0.79189515,0.787037037,7,0,3,0,0,0.88,7,0.333333333,0.416666667,1
siva sankari,shiva shankari,1,0.598804963,0.47238386,0.957142857,2,1,2,1,0,0.92,6,0,0.466666667,1
padma narayanan,p narayanan,1,0.716180606,0.75262296,0.838181818,4,1,4,0,0,0.9,10,0.333333333,0.571428571,1
gomathi raman,r gomathi,1,0.871308896,0.7211605,0.772079772,8,0,4,0,0,0.88,7,0.333333333,0.384615385,1
edwin emperor cyril raj,c edwin emperor,1,0.790387884,0.7993739,0.680676329,12,0,8,0,0,0.93,13,0.4,0.47826087,1
ezhilarasu kaniraj,k ezhilarasu,1,0.833232707,0.843779,0.796296296,10,0,6,0,0,0.91,10,0.333333333,0.444444444,1
thanu,n c thanu,1,0.89078915,0.7130399,0.437037037,4,0,4,0,0,1,5,0.333333333,0.428571429,1
edwards ruban devaraj,d edwards ruban,1,0.870729876,0.8209418,0.749206349,10,0,6,0,0,0.93,13,0.5,0.523809524,1
johan britto john,j john britto,1,0.89983755,0.830443,0.763687783,8,1,4,0,0,0.92,8,0.5,0.5625,1
jayakumar mohan thankiah,t jayakumar mohan,1,0.692398041,0.816301,0.702614379,11,0,7,0,0,0.94,15,0.5,0.565217391,1
mathivanan vadivel,v mathivanan,1,0.677414265,0.82966506,0.691077441,10,0,6,0,0,0.91,10,0.333333333,0.444444444,1
anish joseph roy,aneesh joseph roy,1,0.807734039,0.9328718,0.898627451,2,1,1,1,1,0.91,13,0.5,0.611111111,1
arivazhakan,r arivazhagan,1,0.713751371,0.864722,0.859440559,3,0,2,0,0,0.83,8,0,0.428571429,1
vivek subbiah,subbiah v,1,0.782423489,0.722289,0.41025641,8,0,4,0,0,0.88,7,0.333333333,0.384615385,1
kowry arunachalam,k arunachalam,1,0.704101475,0.8732008,0.906334842,4,1,4,0,0,0.92,12,0.333333333,0.625,1
suganthy,suganth r,1,0.772993965,0.7890444,0.930555556,2,1,1,1,0,0.82,7,0,0.625,1
sharmilla,b sharmila,1,0.657044791,0.8244393,0.896296296,3,0,1,0,0,0.84,7,0,0.5,1
boominathan ramaiah,r boominathan,1,0.799511552,0.73314565,0.808367072,10,0,6,0,0,0.92,11,0.333333333,0.473684211,1
vijayabharathi,j vijayabharath,1,0.890046694,0.91034436,0.906105006,3,0,1,0,0,0.9,13,0,0.785714286,1
sandra chandramouli,c s chandramouli,1,0.885379011,0.6956197,0.77537594,6,0,3,0,0,0.86,13,0.25,0.647058824,1
sudharsan nehru,n e sudharsan,1,0.653655951,0.41830006,0.645299145,10,0,2,0,0,0.82,9,0.25,0.411764706,1
ram madhan,r madhan,1,0.825509474,0.79095054,0.865,2,1,2,0,0,0.89,7,0.333333333,0.555555556,1
elangovan krishnan,s k elangovan,1,0.814076493,0.6972141,0.667573168,13,0,5,0,0,0.82,9,0.25,0.35,1
santhakumar,s santhakumari,1,0.863139399,0.7976978,0.935714286,3,1,3,0,0,0.88,11,0,0.75,1
ramya menon,ramya m,1,0.590581736,0.7030909,0.927272727,4,1,4,0,0,0.83,7,0.333333333,0.555555556,1
joana christopher,d j christopher,1,0.817499174,0.57368505,0.851483157,5,0,2,0,0,0.85,12,0.25,0.555555556,1
bina goopinath,b gopinath,1,0.595358616,0.5990736,0.824285714,4,1,4,0,0,0.83,7,0,0.461538462,1
murali jothi,j murali,1,0.682253189,0.77780205,0.676587302,8,0,4,0,0,0.86,6,0.333333333,0.333333333,1
karthik babu,s karthick babu,1,0.694793172,0.8141428,0.822222222,3,0,3,0,0,0.89,6,0.25,0.533333333,1
karthick prasaad,s karthick prasad,1,0.765319415,0.68842155,0.851062092,3,0,1,0,0,0.91,14,0.25,0.705882353,1
chinma jayaprakash,c jayaprakash,1,0.738867127,0.79010403,0.801282051,5,1,5,0,0,0.92,12,0.333333333,0.588235294,1
danesh,d ganesh,1,0.539285656,0.33061892,0.925,2,1,2,0,0,0.86,5,0,0.428571429,1
damodaran parivallal,d parivallal,1,0.728569484,0.6496754,0.78,8,1,8,0,0,0.91,11,0.333333333,0.473684211,1
sudha vasudevan,s vasudevan,1,0.868043951,0.7689925,0.810909091,4,1,4,0,0,0.9,10,0.333333333,0.615384615,1
udayakuamar kumar,k udayakumar,1,0.701225951,0.7488532,0.703060012,9,0,5,0,0,0.83,7,0,0.5,1
chidambaram muthu,m chidambaram,1,0.83760799,0.81233424,0.73743087,8,0,4,0,0,0.92,11,0.333333333,0.529411765,1
dhonan nanjan,n dhonan,1,0.816835859,0.7831441,0.746794872,9,0,5,0,0,0.86,6,0.333333333,0.333333333,1
thirugana sambandam mohan,thirugnana sambhandam,1,0.596898544,0.71856433,0.901333333,8,1,4,1,0,0.83,8,0,0.5,1
sridhar babu,b sridhar,1,0.749416996,0.8317735,0.787037037,7,0,3,0,0,0.88,7,0.333333333,0.416666667,1
gomathi chitra,c gomathi,1,0.754653561,0.7301354,0.653439153,9,0,5,0,0,0.88,7,0.333333333,0.357142857,1
purusothaman santham,purusothaman s,1,0.881592193,0.75343764,0.94,6,1,6,1,0,0.92,14,0.333333333,0.75,1
sujay ganesan,s ganesan,1,0.732659264,0.78312796,0.807692308,4,1,4,0,0,0.88,8,0.333333333,0.5,1
sowmya ravikumar,s ravikumar,1,0.649726331,0.77922046,0.797159091,5,1,5,0,0,0.9,10,0.333333333,0.533333333,1
vinuthna,vinutha v,1,0.713883193,0.85339797,0.930555556,3,1,1,0,0,0.82,6,0,0.444444444,1
kaviya vengatesan,k v vengatesan,1,0.769919632,0.74524915,0.792598578,4,1,3,1,0,0.84,11,0.25,0.5,1
ashok meena,m ashok,1,0.679556211,0.8349252,0.634199134,8,0,4,0,0,0.83,5,0.333333333,0.272727273,1
